,NextMet100,NextMet101,NextMet102,NextMet103,NextMet104,NextMet105,NextMet106,NextMet107,NextMet108,NextMet109,NextMet10,NextMet110,NextMet111,NextMet112,NextMet113,NextMet114,NextMet115,NextMet116,NextMet117,NextMet118,NextMet119,NextMet11,NextMet120,NextMet121,NextMet122,NextMet123,NextMet124,NextMet125,NextMet126,NextMet127,NextMet128,NextMet129,NextMet12,NextMet130,NextMet131,NextMet132,NextMet133,NextMet134,NextMet135,NextMet136,NextMet137,NextMet138,NextMet139,NextMet13,NextMet140,NextMet141,NextMet142,NextMet143,NextMet144,NextMet145,NextMet146,NextMet147,NextMet148,NextMet149,NextMet14,NextMet150,NextMet151,NextMet152,NextMet153,NextMet154,NextMet155,NextMet156,NextMet157,NextMet158,NextMet159,NextMet15,NextMet160,NextMet161,NextMet162,NextMet163,NextMet164,NextMet165,NextMet166,NextMet167,NextMet168,NextMet169,NextMet16,NextMet170,NextMet171,NextMet172,NextMet173,NextMet174,NextMet175,NextMet176,NextMet177,NextMet178,NextMet179,NextMet17,NextMet180,NextMet181,NextMet182,NextMet183,NextMet184,NextMet185,NextMet186,NextMet187,NextMet188,NextMet189,NextMet18,NextMet190,NextMet191,NextMet192,NextMet193,NextMet194,NextMet19,NextMet1,NextMet20,NextMet21,NextMet22,NextMet23,NextMet24,NextMet25,NextMet26,NextMet27,NextMet28,NextMet29,NextMet2,NextMet30,NextMet31,NextMet32,NextMet33,NextMet34,NextMet35,NextMet36,NextMet37,NextMet38,NextMet39,NextMet3,NextMet40,NextMet41,NextMet42,NextMet43,NextMet44,NextMet45,NextMet46,NextMet47,NextMet48,NextMet49,NextMet4,NextMet50,NextMet51,NextMet52,NextMet53,NextMet54,NextMet55,NextMet56,NextMet57,NextMet58,NextMet59,NextMet5,NextMet60,NextMet61,NextMet62,NextMet63,NextMet64,NextMet65,NextMet66,NextMet67,NextMet68,NextMet69,NextMet6,NextMet70,NextMet71,NextMet72,NextMet73,NextMet74,NextMet75,NextMet76,NextMet77,NextMet78,NextMet79,NextMet7,NextMet80,NextMet81,NextMet82,NextMet83,NextMet84,NextMet85,NextMet86,NextMet87,NextMet88,NextMet89,NextMet8,NextMet90,NextMet91,NextMet92,NextMet93,NextMet94,NextMet95,NextMet96,NextMet97,NextMet98,NextMet99,NextMet9
Closteroviridae,1.9332388194354942e-06,0.0,0.0,1.3365410318096766e-06,0.0,0.0,0.0,1.3590588064745562e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252128618651708e-06,0.0,0.0,0.0,0.0,0.0,1.7375993327618562e-06,0.0,1.0840578453266265e-06,0.0,2.062146213040325e-06,1.4298174123164472e-06,0.0,1.803925341543198e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6977832609889022e-06,0.0,0.0,1.550019116902442e-06,0.0,0.0,1.2738637135674979e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5423405634674136e-06,0.0,1.529613313754283e-06,0.0,0.0,0.0,0.0,0.0,1.1485803546816135e-06,1.201191582049393e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1126647207396996e-06,1.1190355405687684e-06,0.0,0.0,0.0,1.1559713627361073e-06,0.0,1.971349717439874e-06,7.935416291938676e-07,0.0,0.0,2.084585532281544e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2373481155188201e-06,0.0,0.0,0.0,0.0,1.4501089998598227e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.523965788323407e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.3299758831039865e-06,0.0,0.0,0.0,0.0,0.0,1.21818012011256e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.842631898120073e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4826895989324634e-06,0.0,0.0,0.0,0.0,0.0,7.656674706175108e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alloherpesviridae,1.9332388194354942e-06,0.0,1.3835213385107777e-06,1.3365410318096766e-06,1.3299316636780146e-05,0.0,2.9260870413358563e-06,5.436235225898225e-06,0.0,0.0,2.341737569276403e-06,0.0,1.0104650496980395e-06,0.0,1.5411565866463918e-06,0.0,0.0,1.115635633402131e-06,0.0,0.0,0.0,1.5680289353606206e-06,0.0,0.0,0.0,0.0,0.0,3.058550858603194e-06,0.0,0.0,0.0,0.0,0.0,4.613911712799376e-06,0.0,1.4298174123164472e-06,0.0,0.0,7.041344427362664e-06,0.0,2.2613519869746124e-06,0.0,1.3592127439786875e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.790230473037073e-06,0.0,0.0,0.0,0.0,1.2738637135674979e-06,2.5572177470911653e-06,0.0,1.552288849909191e-06,1.6092175984036562e-06,2.2907933017203857e-06,9.898311348084018e-07,0.0,0.0,1.2711702817337068e-06,0.0,0.0,2.879631407179881e-06,1.1862161681263718e-06,0.0,0.0,0.0,1.1485803546816135e-06,1.201191582049393e-06,0.0,9.626739230887715e-07,1.3767657020128315e-06,0.0,0.0,0.0,9.383621201979319e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.1126647207396996e-06,0.0,0.0,0.0,9.190134696740872e-07,0.0,0.0,1.971349717439874e-06,2.3806248875816023e-06,0.0,0.0,0.0,1.5777350036287906e-06,7.504164811470366e-07,1.0795366628642987e-06,0.0,0.0,1.7270063496266788e-06,0.0,0.0,0.0,0.0,2.0444810936610863e-06,1.8676112629409898e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125310867127044e-06,0.0,0.0,0.0,0.0,0.0,1.8578612301518493e-06,0.0,1.1530523216708498e-06,0.0,0.0,0.0,0.0,2.2220411670160212e-06,1.9160758766047137e-06,0.0,0.0,0.0,6.523965788323407e-07,2.1968687297705006e-06,0.0,0.0,0.0,0.0,0.0,3.989927649311959e-06,0.0,9.422998398090272e-07,0.0,1.271143351072845e-06,0.0,0.0,1.2397923761034152e-06,0.0,0.0,6.05386731133627e-07,0.0,2.4414360526861902e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.90043604222352e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.526352475489323e-06,0.0,1.5313349412350216e-06,1.629142093773419e-06,0.0,3.999964444760491e-06,0.0,4.895681193240696e-06,2.4389649032950416e-06,1.2944760392485134e-06,0.0
Malacoherpesviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6091494172899637e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phycodnaviridae,1.9332388194354942e-06,4.910439047811309e-06,9.684649369575443e-06,4.009623095429029e-06,3.3248291591950365e-06,2.9619098394644864e-06,2.9260870413358563e-06,5.436235225898225e-06,8.946499930416111e-06,2.5190044894257793e-06,1.1708687846382016e-06,6.440048515032147e-06,2.020930099396079e-06,2.736414840489818e-06,7.705782933231959e-06,2.1011051813253773e-06,0.0,4.462542533608524e-06,2.925002925002925e-06,4.178767681410752e-06,6.845095489082073e-06,3.136057870721241e-06,7.81406009880445e-06,1.315033905957542e-06,1.252128618651708e-06,3.3928080009952236e-06,5.78288170633563e-06,2.0390339057354626e-06,0.0,4.951598128295908e-06,0.0,0.0,3.2521735359798797e-06,6.920867569199063e-06,4.12429242608065e-06,7.1490870615822355e-06,1.1409075104311542e-05,1.0823552049259187e-05,1.4082688854725328e-05,3.7032160373942528e-06,4.522703973949225e-06,0.0,6.796063719893438e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.674138283822244e-05,0.0,3.100038233804884e-06,2.4021779746970587e-05,1.2574240411093834e-06,5.095454854269991e-06,1.2786088735455826e-06,0.0,6.209155399636764e-06,3.2184351968073123e-06,6.872379905161157e-06,3.959324539233607e-06,5.9957430224540576e-06,2.2051446023572998e-06,1.6525213662538188e-05,0.0,0.0,2.879631407179881e-06,3.558648504379115e-06,7.026649740248182e-06,2.583556523910816e-06,1.6312947586499407e-06,6.891482128089682e-06,1.201191582049393e-06,0.0,9.626739230887715e-07,0.0,4.884800130261337e-06,0.0,1.2180070157204106e-06,1.2198707562573113e-05,4.945802250340024e-06,0.0,1.7359805107254664e-06,2.2664858514620724e-06,1.1143758195305507e-06,2.5329922237138734e-06,0.0,3.3571066217063054e-06,7.269361338144036e-07,0.0,1.8380269393481744e-06,1.1559713627361073e-06,4.115621527444336e-06,1.971349717439874e-06,3.1741665167754702e-06,5.040647219102933e-06,6.246789844107889e-06,1.042292766140772e-06,3.1554700072575813e-06,2.25124944344111e-06,4.318146651457195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125571690219182e-06,1.1983414953704074e-06,1.5005927341299814e-06,6.879487432323043e-07,1.0188210203152912e-06,3.6804622660606174e-06,0.0,1.4531715469011118e-06,0.0,0.0,1.2373481155188201e-06,3.7297080571018303e-06,7.505736527202933e-06,1.31006655138081e-06,0.0,1.4501089998598227e-06,0.0,2.9797229850864866e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.7467554018410803e-06,1.7623008600028198e-06,0.0,9.289306150759246e-07,0.0,1.1530523216708498e-06,1.2355848434925866e-06,0.0,1.3437007309731977e-06,0.0,8.888164668064085e-06,1.9160758766047137e-06,2.0697006178056345e-06,8.469312856416917e-07,3.0628965812969326e-06,6.523965788323407e-07,4.393737459541001e-06,0.0,4.227033995920912e-06,1.30709841579672e-05,0.0,5.0328392762777125e-06,1.0639807064831892e-05,0.0,0.0,0.0,2.54228670214569e-06,1.1185265277208158e-05,3.65454036033768e-06,3.7193771283102457e-06,8.532605217688091e-06,3.701327542812022e-06,4.237707117935388e-06,1.3214461907111145e-06,1.2207180263430951e-06,4.263947847180109e-06,0.0,5.2992017635743465e-06,0.0,2.2955699326250225e-06,1.2410848736575599e-06,3.5402616253341124e-06,0.0,0.0,2.9653791978649268e-06,2.167301204297036e-06,2.6091494172899637e-06,0.0,6.105409901957292e-06,3.429525163188239e-06,0.0,1.629142093773419e-06,4.2216853906231675e-06,2.6666429631736605e-06,4.578824463132832e-06,7.343521789861044e-06,1.463378941977025e-05,2.5889520784970268e-06,0.0
Geminiviridae,0.0,3.2736260318742057e-06,1.3835213385107777e-06,0.0,0.0,0.0,0.0,1.3590588064745562e-06,0.0,2.5190044894257793e-06,0.0,0.0,2.020930099396079e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77870784154582e-07,0.0,0.0,0.0,0.0,1.1309360003317413e-06,1.4457204265839074e-06,0.0,0.0,0.0,0.0,0.0,1.0840578453266265e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2344053457980842e-06,0.0,0.0,1.3592127439786875e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.402118133126443e-06,0.0,0.0,0.0,5.095454854269991e-06,0.0,0.0,0.0,0.0,1.1453966508601929e-06,9.898311348084018e-07,1.4989357556135144e-06,0.0,1.2711702817337068e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1485803546816135e-06,0.0,0.0,0.0,0.0,9.769600260522674e-07,0.0,0.0,0.0,1.236450562585006e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.269361338144036e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.6802157397009776e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8648540285509151e-06,1.0722480753147048e-06,0.0,0.0,1.4501089998598227e-06,0.0,0.0,0.0,0.0,0.0,2.250621734254088e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2220411670160212e-06,0.0,0.0,0.0,0.0,6.523965788323407e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271143351072845e-06,1.3981581596510197e-06,1.21818012011256e-06,0.0,4.266302608844046e-06,3.701327542812022e-06,6.05386731133627e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.1477849663125113e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2863501087921593e-06,7.656674706175108e-07,0.0,0.0,2.6666429631736605e-06,0.0,0.0,0.0,0.0,0.0
Microviridae,1.9332388194354942e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1340757610580644e-06,0.0,0.0,2.604686699601483e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.600136544985172e-06,0.0,0.0,0.0,1.4298174123164472e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4698461071125852e-06,0.0,0.0,0.0,0.0,2.6690866385522875e-06,0.0,0.0,0.0,0.0,0.0,1.6092175984036562e-06,0.0,0.0,0.0,0.0,0.0,1.4108882952707023e-06,1.529613313754283e-06,1.4398157035899405e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8380269393481744e-06,0.0,0.0,0.0,7.935416291938676e-07,1.6802157397009776e-06,0.0,0.0,0.0,7.504164811470366e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5686684619205731e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.177924217462933e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.659951766207973e-06,0.0,0.0,0.0,0.0,1.3981581596510197e-06,0.0,0.0,2.133151304422023e-06,0.0,0.0,0.0,1.2207180263430951e-06,5.685263796240146e-06,0.0,5.2992017635743465e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.656674706175108e-07,0.0,0.0,0.0,1.5262748210442773e-06,0.0,0.0,0.0,0.0
Permutotetraviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8648540285509151e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Partitiviridae,0.0,0.0,0.0,0.0,0.0,5.923819678928973e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5411565866463918e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.315033905957542e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2613519869746124e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2786088735455826e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.401078698504888e-07,0.0,0.0,7.888675018143953e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055223355610271e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2944760392485134e-06,0.0
Asfarviridae,0.0,0.0,1.3835213385107777e-06,1.3365410318096766e-06,3.3248291591950365e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2786088735455826e-06,0.0,1.552288849909191e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.291778261955408e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2664961118569367e-06,0.0,0.0,0.0,0.0,0.0,1.1559713627361073e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.250621734254088e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3981581596510197e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2207180263430951e-06,1.4213159490600364e-06,0.0,0.0,2.022530995287503e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lavidaviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062146213040325e-06,0.0,0.0,1.803925341543198e-06,0.0,0.0,0.0,0.0,0.0,1.2426116383006042e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1332429257310362e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inoviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.396681631419264e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3023433498007416e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.520672213681332e-06,0.0,0.0,0.0,1.3592127439786875e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37069141911122e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.291778261955408e-06,0.0,0.0,1.201191582049393e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0444810936610863e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.580379383023568e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.407228463541056e-06,0.0,0.0,0.0,0.0,0.0,0.0
Hypoviridae,0.0,1.6368130159371029e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.803925341543198e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.156473793249703e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6802157397009776e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4508523757707651e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2220411670160212e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4213159490600364e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
